# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,fitexfilter:category_manu,fitexfilter:meanSubIntSpect_by_rtiCnt,fitexfilter:reject_code,fitexfilter:collection
170,2012-11-29 16:00:00,2012-11-29 18:00:00,bks,None,,2,guc_bks_20121101_20130501,None,,2,guc_bks_20121101_20130501
171,2012-11-29 18:00:00,2012-11-29 20:00:00,bks,None,,2,guc_bks_20121101_20130501,None,,2,guc_bks_20121101_20130501
172,2012-11-29 20:00:00,2012-11-29 22:00:00,bks,None,,2,guc_bks_20121101_20130501,None,,2,guc_bks_20121101_20130501
173,2012-11-29 22:00:00,2012-11-30 00:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
174,2012-11-30 12:00:00,2012-11-30 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
175,2012-11-30 14:00:00,2012-11-30 16:00:00,bks,mstid,0.0003340836313782248,0,guc_bks_20121101_20130501,mstid,0.004829155776291802,0,guc_bks_20121101_20130501
176,2012-11-30 16:00:00,2012-11-30 18:00:00,bks,mstid,0.01777799649160139,0,guc_bks_20121101_20130501,mstid,0.026177698108223853,0,guc_bks_20121101_20130501
177,2012-11-30 18:00:00,2012-11-30 20:00:00,bks,mstid,0.002832981898554055,0,guc_bks_20121101_20130501,quiet,-0.007534205088553002,0,guc_bks_20121101_20130501
178,2012-11-30 20:00:00,2012-11-30 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
179,2012-11-30 22:00:00,2012-12-01 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
180,2012-12-01 12:00:00,2012-12-01 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
181,2012-12-01 14:00:00,2012-12-01 16:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.005780401591024721,0,guc_bks_20121101_20130501
182,2012-12-01 16:00:00,2012-12-01 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.0012570336290419594,0,guc_bks_20121101_20130501
183,2012-12-01 18:00:00,2012-12-01 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.006261194136787843,0,guc_bks_20121101_20130501
184,2012-12-01 20:00:00,2012-12-01 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
185,2012-12-01 22:00:00,2012-12-02 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
186,2012-12-02 12:00:00,2012-12-02 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
187,2012-12-02 14:00:00,2012-12-02 16:00:00,bks,mstid,0.0101727725346925,0,guc_bks_20121101_20130501,mstid,0.020078156174913944,0,guc_bks_20121101_20130501
188,2012-12-02 16:00:00,2012-12-02 18:00:00,bks,mstid,0.0037310073968071116,0,guc_bks_20121101_20130501,mstid,0.01403011077040926,0,guc_bks_20121101_20130501
189,2012-12-02 18:00:00,2012-12-02 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.01408482877824836,0,guc_bks_20121101_20130501
190,2012-12-02 20:00:00,2012-12-02 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
191,2012-12-02 22:00:00,2012-12-03 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
192,2012-12-03 12:00:00,2012-12-03 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
193,2012-12-03 14:00:00,2012-12-03 16:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.004937479649608709,0,guc_bks_20121101_20130501
194,2012-12-03 16:00:00,2012-12-03 18:00:00,bks,mstid,0.005601589815891262,0,guc_bks_20121101_20130501,mstid,0.03272826806866768,0,guc_bks_20121101_20130501
195,2012-12-03 18:00:00,2012-12-03 20:00:00,bks,quiet,-0.0012582350143202168,0,guc_bks_20121101_20130501,mstid,0.0027983278717996925,0,guc_bks_20121101_20130501
196,2012-12-03 20:00:00,2012-12-03 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
197,2012-12-03 22:00:00,2012-12-04 00:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
198,2012-12-04 12:00:00,2012-12-04 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
199,2012-12-04 14:00:00,2012-12-04 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.007280376372915326,0,guc_bks_20121101_20130501
200,2012-12-04 16:00:00,2012-12-04 18:00:00,bks,mstid,0.012245465308824132,0,guc_bks_20121101_20130501,mstid,0.004835076317815723,0,guc_bks_20121101_20130501
201,2012-12-04 18:00:00,2012-12-04 20:00:00,bks,quiet,-0.0071987627536070934,0,guc_bks_20121101_20130501,quiet,-0.00790850520972475,0,guc_bks_20121101_20130501
202,2012-12-04 20:00:00,2012-12-04 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
203,2012-12-04 22:00:00,2012-12-05 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
204,2012-12-05 12:00:00,2012-12-05 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
205,2012-12-05 14:00:00,2012-12-05 16:00:00,bks,quiet,-0.002990321246356658,0,guc_bks_20121101_20130501,quiet,-0.0050785458259692455,0,guc_bks_20121101_20130501
206,2012-12-05 16:00:00,2012-12-05 18:00:00,bks,mstid,0.007180135841287265,0,guc_bks_20121101_20130501,mstid,0.016055779255611795,0,guc_bks_20121101_20130501
207,2012-12-05 18:00:00,2012-12-05 20:00:00,bks,mstid,0.010113043407606957,0,guc_bks_20121101_20130501,mstid,0.010462083900472098,0,guc_bks_20121101_20130501
208,2012-12-05 20:00:00,2012-12-05 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
209,2012-12-05 22:00:00,2012-12-06 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
210,2012-12-06 12:00:00,2012-12-06 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
211,2012-12-06 14:00:00,2012-12-06 16:00:00,bks,mstid,0.0011924656883664216,0,guc_bks_20121101_20130501,mstid,0.012915159446218275,0,guc_bks_20121101_20130501
212,2012-12-06 16:00:00,2012-12-06 18:00:00,bks,mstid,0.004713300582901722,0,guc_bks_20121101_20130501,mstid,0.021928989766781433,0,guc_bks_20121101_20130501
213,2012-12-06 18:00:00,2012-12-06 20:00:00,bks,quiet,-0.004064473266178428,0,guc_bks_20121101_20130501,quiet,-0.004599087845764374,0,guc_bks_20121101_20130501
214,2012-12-06 20:00:00,2012-12-06 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
215,2012-12-06 22:00:00,2012-12-07 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
216,2012-12-07 12:00:00,2012-12-07 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
217,2012-12-07 14:00:00,2012-12-07 16:00:00,bks,quiet,-0.005313582310518247,0,guc_bks_20121101_20130501,quiet,-0.005004071350759324,0,guc_bks_20121101_20130501
218,2012-12-07 16:00:00,2012-12-07 18:00:00,bks,quiet,-0.005063008954599953,0,guc_bks_20121101_20130501,quiet,-0.004167421829314169,0,guc_bks_20121101_20130501
219,2012-12-07 18:00:00,2012-12-07 20:00:00,bks,quiet,-0.005763867373495179,0,guc_bks_20121101_20130501,quiet,-0.004099219418573674,0,guc_bks_20121101_20130501
220,2012-12-07 20:00:00,2012-12-07 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
221,2012-12-07 22:00:00,2012-12-08 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
222,2012-12-08 12:00:00,2012-12-08 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
223,2012-12-08 14:00:00,2012-12-08 16:00:00,bks,mstid,0.004783538479212018,0,guc_bks_20121101_20130501,mstid,0.019757550354357906,0,guc_bks_20121101_20130501
224,2012-12-08 16:00:00,2012-12-08 18:00:00,bks,mstid,0.0007911786523390338,0,guc_bks_20121101_20130501,mstid,0.01019304974221579,0,guc_bks_20121101_20130501
225,2012-12-08 18:00:00,2012-12-08 20:00:00,bks,mstid,0.0006593649235136157,0,guc_bks_20121101_20130501,mstid,0.005283972646121456,0,guc_bks_20121101_20130501
226,2012-12-08 20:00:00,2012-12-08 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
227,2012-12-08 22:00:00,2012-12-09 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
228,2012-12-09 12:00:00,2012-12-09 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
229,2012-12-09 14:00:00,2012-12-09 16:00:00,bks,quiet,-0.01828041755807137,0,guc_bks_20121101_20130501,quiet,-0.012718458978795824,0,guc_bks_20121101_20130501
230,2012-12-09 16:00:00,2012-12-09 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.06739515527665517,0,guc_bks_20121101_20130501
231,2012-12-09 18:00:00,2012-12-09 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.004249484420861723,0,guc_bks_20121101_20130501
232,2012-12-09 20:00:00,2012-12-09 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
233,2012-12-09 22:00:00,2012-12-10 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
234,2012-12-10 12:00:00,2012-12-10 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
235,2012-12-10 14:00:00,2012-12-10 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.020810645041493922,0,guc_bks_20121101_20130501
236,2012-12-10 16:00:00,2012-12-10 18:00:00,bks,mstid,0.015244199794652693,0,guc_bks_20121101_20130501,quiet,-0.023733807637619213,0,guc_bks_20121101_20130501
237,2012-12-10 18:00:00,2012-12-10 20:00:00,bks,quiet,-0.00549052876433489,0,guc_bks_20121101_20130501,mstid,0.01219357124038239,0,guc_bks_20121101_20130501
238,2012-12-10 20:00:00,2012-12-10 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
239,2012-12-10 22:00:00,2012-12-11 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
240,2012-12-11 12:00:00,2012-12-11 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
241,2012-12-11 14:00:00,2012-12-11 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.05633042770579992,0,guc_bks_20121101_20130501
242,2012-12-11 16:00:00,2012-12-11 18:00:00,bks,mstid,0.012790540896151281,0,guc_bks_20121101_20130501,mstid,0.050359609611353266,0,guc_bks_20121101_20130501
243,2012-12-11 18:00:00,2012-12-11 20:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.02168241016892663,0,guc_bks_20121101_20130501
244,2012-12-11 20:00:00,2012-12-11 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
245,2012-12-11 22:00:00,2012-12-12 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
246,2012-12-12 12:00:00,2012-12-12 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
247,2012-12-12 14:00:00,2012-12-12 16:00:00,bks,mstid,0.00021961910446050822,0,guc_bks_20121101_20130501,quiet,-0.005110473096697146,0,guc_bks_20121101_20130501
248,2012-12-12 16:00:00,2012-12-12 18:00:00,bks,quiet,-0.00015069246484005586,0,guc_bks_20121101_20130501,mstid,0.004924231307498746,0,guc_bks_20121101_20130501
249,2012-12-12 18:00:00,2012-12-12 20:00:00,bks,quiet,-0.0021265421404805347,0,guc_bks_20121101_20130501,quiet,-0.0028215037745960548,0,guc_bks_20121101_20130501
250,2012-12-12 20:00:00,2012-12-12 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
251,2012-12-12 22:00:00,2012-12-13 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
252,2012-12-13 12:00:00,2012-12-13 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
253,2012-12-13 14:00:00,2012-12-13 16:00:00,bks,quiet,-0.005686980613174796,0,guc_bks_20121101_20130501,quiet,-0.012354506760720876,0,guc_bks_20121101_20130501
254,2012-12-13 16:00:00,2012-12-13 18:00:00,bks,quiet,-0.0008506385449601608,0,guc_bks_20121101_20130501,quiet,-0.004610582196926041,0,guc_bks_20121101_20130501
255,2012-12-13 18:00:00,2012-12-13 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.0063439823690166815,0,guc_bks_20121101_20130501
256,2012-12-13 20:00:00,2012-12-13 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
257,2012-12-13 22:00:00,2012-12-14 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
258,2012-12-14 12:00:00,2012-12-14 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
259,2012-12-14 14:00:00,2012-12-14 16:00:00,bks,mstid,0.004643626989677313,0,guc_bks_20121101_20130501,mstid,0.0067554857521031336,0,guc_bks_20121101_20130501
260,2012-12-14 16:00:00,2012-12-14 18:00:00,bks,mstid,0.010310820513820467,0,guc_bks_20121101_20130501,mstid,0.0047497121645811895,0,guc_bks_20121101_20130501
261,2012-12-14 18:00:00,2012-12-14 20:00:00,bks,quiet,-0.002871935687994014,0,guc_bks_20121101_20130501,quiet,-0.004606410175077805,0,guc_bks_20121101_20130501
262,2012-12-14 20:00:00,2012-12-14 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
263,2012-12-14 22:00:00,2012-12-15 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
264,2012-12-15 12:00:00,2012-12-15 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
265,2012-12-15 14:00:00,2012-12-15 16:00:00,bks,quiet,-0.002855341250967238,0,guc_bks_20121101_20130501,quiet,-0.0190886998580674,0,guc_bks_20121101_20130501
266,2012-12-15 16:00:00,2012-12-15 18:00:00,bks,quiet,-0.006319315278242998,0,guc_bks_20121101_20130501,quiet,-0.010538296243279512,0,guc_bks_20121101_20130501
267,2012-12-15 18:00:00,2012-12-15 20:00:00,bks,quiet,-0.004321230972296473,0,guc_bks_20121101_20130501,quiet,-0.021563971132402878,0,guc_bks_20121101_20130501
268,2012-12-15 20:00:00,2012-12-15 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
269,2012-12-15 22:00:00,2012-12-16 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
270,2012-12-16 12:00:00,2012-12-16 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
271,2012-12-16 14:00:00,2012-12-16 16:00:00,bks,mstid,0.00599887926385628,0,guc_bks_20121101_20130501,mstid,0.0076083520614424124,0,guc_bks_20121101_20130501
272,2012-12-16 16:00:00,2012-12-16 18:00:00,bks,quiet,-0.0005909138252128095,0,guc_bks_20121101_20130501,quiet,-0.011237397387221053,0,guc_bks_20121101_20130501
273,2012-12-16 18:00:00,2012-12-16 20:00:00,bks,quiet,-0.0014229929529490594,0,guc_bks_20121101_20130501,quiet,-0.007892289562513253,0,guc_bks_20121101_20130501
274,2012-12-16 20:00:00,2012-12-16 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
275,2012-12-16 22:00:00,2012-12-17 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
276,2012-12-17 12:00:00,2012-12-17 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
277,2012-12-17 14:00:00,2012-12-17 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
278,2012-12-17 16:00:00,2012-12-17 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.016733199942885413,0,guc_bks_20121101_20130501
279,2012-12-17 18:00:00,2012-12-17 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
280,2012-12-17 20:00:00,2012-12-17 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
281,2012-12-17 22:00:00,2012-12-18 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
282,2012-12-18 12:00:00,2012-12-18 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
283,2012-12-18 14:00:00,2012-12-18 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
284,2012-12-18 16:00:00,2012-12-18 18:00:00,bks,mstid,0.008906730477070784,0,guc_bks_20121101_20130501,mstid,0.03526552863467559,0,guc_bks_20121101_20130501
285,2012-12-18 18:00:00,2012-12-18 20:00:00,bks,mstid,0.0007450935668945313,0,guc_bks_20121101_20130501,quiet,-0.004033559672674339,0,guc_bks_20121101_20130501
286,2012-12-18 20:00:00,2012-12-18 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
287,2012-12-18 22:00:00,2012-12-19 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
288,2012-12-19 12:00:00,2012-12-19 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
289,2012-12-19 14:00:00,2012-12-19 16:00:00,bks,mstid,0.0051978363382942,0,guc_bks_20121101_20130501,mstid,0.028624758256660988,0,guc_bks_20121101_20130501
290,2012-12-19 16:00:00,2012-12-19 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.08721243752458735,0,guc_bks_20121101_20130501
291,2012-12-19 18:00:00,2012-12-19 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
292,2012-12-19 20:00:00,2012-12-19 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
293,2012-12-19 22:00:00,2012-12-20 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
294,2012-12-20 12:00:00,2012-12-20 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
295,2012-12-20 14:00:00,2012-12-20 16:00:00,bks,mstid,0.007595821133883417,0,guc_bks_20121101_20130501,mstid,0.006154882588064527,0,guc_bks_20121101_20130501
296,2012-12-20 16:00:00,2012-12-20 18:00:00,bks,mstid,0.008931612806255314,0,guc_bks_20121101_20130501,mstid,0.03231661383480949,0,guc_bks_20121101_20130501
297,2012-12-20 18:00:00,2012-12-20 20:00:00,bks,mstid,0.00426265724245872,0,guc_bks_20121101_20130501,mstid,0.021011117137712615,0,guc_bks_20121101_20130501
298,2012-12-20 20:00:00,2012-12-20 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
299,2012-12-20 22:00:00,2012-12-21 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
300,2012-12-21 12:00:00,2012-12-21 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
301,2012-12-21 14:00:00,2012-12-21 16:00:00,bks,mstid,0.005736246201978578,0,guc_bks_20121101_20130501,mstid,0.03615350896661932,0,guc_bks_20121101_20130501
302,2012-12-21 16:00:00,2012-12-21 18:00:00,bks,mstid,0.010470743460623832,0,guc_bks_20121101_20130501,mstid,0.017195065849758665,0,guc_bks_20121101_20130501
303,2012-12-21 18:00:00,2012-12-21 20:00:00,bks,mstid,0.006173722934861718,0,guc_bks_20121101_20130501,mstid,0.02578879496102868,0,guc_bks_20121101_20130501
304,2012-12-21 20:00:00,2012-12-21 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
305,2012-12-21 22:00:00,2012-12-22 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
306,2012-12-22 12:00:00,2012-12-22 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
307,2012-12-22 14:00:00,2012-12-22 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.037373613786282324,0,guc_bks_20121101_20130501
308,2012-12-22 16:00:00,2012-12-22 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.01930771730496537,0,guc_bks_20121101_20130501
309,2012-12-22 18:00:00,2012-12-22 20:00:00,bks,None,,3,guc_bks_20121101_20130501,quiet,-0.004380277345213868,0,guc_bks_20121101_20130501
310,2012-12-22 20:00:00,2012-12-22 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
311,2012-12-22 22:00:00,2012-12-23 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
312,2012-12-23 12:00:00,2012-12-23 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
313,2012-12-23 14:00:00,2012-12-23 16:00:00,bks,mstid,0.003886493256970757,0,guc_bks_20121101_20130501,mstid,0.01211977113857195,0,guc_bks_20121101_20130501
314,2012-12-23 16:00:00,2012-12-23 18:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.045691927937922636,0,guc_bks_20121101_20130501
315,2012-12-23 18:00:00,2012-12-23 20:00:00,bks,quiet,-0.008052577556913259,0,guc_bks_20121101_20130501,quiet,-0.005015437607436651,0,guc_bks_20121101_20130501
316,2012-12-23 20:00:00,2012-12-23 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
317,2012-12-23 22:00:00,2012-12-24 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
318,2012-12-24 12:00:00,2012-12-24 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
319,2012-12-24 14:00:00,2012-12-24 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.02854721825002543,0,guc_bks_20121101_20130501
320,2012-12-24 16:00:00,2012-12-24 18:00:00,bks,mstid,0.005757544625733033,0,guc_bks_20121101_20130501,mstid,0.011089817532480202,0,guc_bks_20121101_20130501
321,2012-12-24 18:00:00,2012-12-24 20:00:00,bks,mstid,0.0032029552778727573,0,guc_bks_20121101_20130501,mstid,0.011956885769276343,0,guc_bks_20121101_20130501
322,2012-12-24 20:00:00,2012-12-24 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
323,2012-12-24 22:00:00,2012-12-25 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
324,2012-12-25 12:00:00,2012-12-25 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
325,2012-12-25 14:00:00,2012-12-25 16:00:00,bks,mstid,0.006572289090644785,0,guc_bks_20121101_20130501,mstid,0.019725443946748907,0,guc_bks_20121101_20130501
326,2012-12-25 16:00:00,2012-12-25 18:00:00,bks,mstid,0.015810236434849835,0,guc_bks_20121101_20130501,mstid,0.03213503178634935,0,guc_bks_20121101_20130501
327,2012-12-25 18:00:00,2012-12-25 20:00:00,bks,mstid,0.004876409487237365,0,guc_bks_20121101_20130501,mstid,0.009772966321365388,0,guc_bks_20121101_20130501
328,2012-12-25 20:00:00,2012-12-25 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
329,2012-12-25 22:00:00,2012-12-26 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
330,2012-12-26 12:00:00,2012-12-26 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
331,2012-12-26 14:00:00,2012-12-26 16:00:00,bks,None,,3,guc_bks_20121101_20130501,mstid,0.02032845846971675,0,guc_bks_20121101_20130501
332,2012-12-26 16:00:00,2012-12-26 18:00:00,bks,quiet,-0.0019722385367735647,0,guc_bks_20121101_20130501,mstid,0.06187639851828243,0,guc_bks_20121101_20130501
333,2012-12-26 18:00:00,2012-12-26 20:00:00,bks,quiet,-0.006394979264441976,0,guc_bks_20121101_20130501,mstid,0.009763504836457979,0,guc_bks_20121101_20130501
334,2012-12-26 20:00:00,2012-12-26 22:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
